author_id,author_name,hit_work_id,hit_title,hit_publication_year,hit_type,hit_cited_by_count,economics_portfolio_citations,economics_portfolio_works,hit_share,author_position_on_hit,subfield_name,topic_name,hit_author_count,prior_works,prior_cited_works,prior_citations
https://openalex.org/A5037059613,John W. McArthur,https://openalex.org/W3124982061,Fertilizing growth: Agricultural inputs and their effects in economic development,2017,article,363,704,4,0.515625,first,Economics and Econometrics,Economic Growth and Productivity,2,3,3,341
https://openalex.org/A5108377844,Paul H. Douglas,https://openalex.org/W2093057598,"The Cobb-Douglas Production Function Once Again: Its History, Its Testing, and Some New Empirical Values",1976,article,423,703,48,0.6017069701280228,first,"General Economics, Econometrics and Finance",Economic Theory and Policy,1,46,20,278
https://openalex.org/A5047716704,Michael Cragg,https://openalex.org/W2038477056,Why has wage dispersion grown in Mexico? Is it the incidence of reforms or the growing demand for skills?,1996,article,370,703,20,0.5263157894736842,first,Economics and Econometrics,Labor market dynamics and wage inequality,2,5,4,41
https://openalex.org/A5110461913,Ann M. O’Mara,https://openalex.org/W2150540741,Recommended Patient-Reported Core Set of Symptoms to Measure in Adult Cancer Treatment Trials,2014,review,356,703,12,0.5064011379800853,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",14,6,6,175
https://openalex.org/A5072982991,Robert J. Samuelson,https://openalex.org/W2314367363,"Statistical Abstract of the United States, 1988",1989,article,696,702,11,0.9914529914529915,first,Economics and Econometrics,Diverse Scientific and Economic Studies,1,3,2,2
https://openalex.org/A5069496065,Suzanne Lenhart,https://openalex.org/W2339826024,Effects of global climate change on world agriculture: an interpretive review,1998,article,575,702,13,0.8190883190883191,middle,Economics and Econometrics,Climate Change Policy and Economics,4,5,3,23
https://openalex.org/A5100410967,Tan Wang,https://openalex.org/W3123868759,Model Misspecification and Underdiversification,2003,article,492,702,12,0.7008547008547008,last,Finance,Financial Markets and Investment Strategies,2,5,5,126
https://openalex.org/A5006553705,Hans Severens,https://openalex.org/W1127081604,The iMTA Productivity Cost Questionnaire,2015,article,484,701,18,0.6904422253922967,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",6,15,7,217
https://openalex.org/A5048585766,Samuel Agyei‐Mensah,https://openalex.org/W2064126994,"Epidemiological Transition and the Double Burden of Disease in Accra, Ghana",2010,review,415,701,13,0.5920114122681883,first,Economics and Econometrics,HIV/AIDS Impact and Responses,2,9,7,282
https://openalex.org/A5023161928,Feng Li,https://openalex.org/W4200107205,"Digital Economy, Technological Innovation and High-Quality Economic Development: Based on Spatial Effect and Mediation Effect",2021,article,375,701,33,0.5349500713266762,last,Economics and Econometrics,"Energy, Environment, Economic Growth",4,23,9,273
https://openalex.org/A5076688390,Charlotte Chamberlain,https://openalex.org/W2205275114,A systematic review of geographical variation in access to chemotherapy,2015,review,405,699,15,0.5793991416309013,first,Economics and Econometrics,Economic and Financial Impacts of Cancer,4,3,3,88
https://openalex.org/A5109242473,C. D. Sinclair,https://openalex.org/W2113102240,Evaluating the Performance of Ethical and Non‐ethical Funds: A Matched Pair Analysis,2005,article,387,699,12,0.5536480686695279,last,Finance,Financial Markets and Investment Strategies,4,9,9,198
https://openalex.org/A5074692434,Luosha Du,https://openalex.org/W3121894646,Industrial Policy and Competition,2015,article,473,698,5,0.6776504297994269,middle,"General Economics, Econometrics and Finance",Global trade and economics,6,4,3,225
https://openalex.org/A5057436464,Victoria A. Beard,https://openalex.org/W2168492123,"Community Driven Development, Collective Action and Elite Capture in Indonesia",2007,article,422,698,8,0.6045845272206304,last,Economics and Econometrics,Microfinance and Financial Inclusion,2,3,2,181
https://openalex.org/A5109930244,Akihiko Matsui,https://openalex.org/W2024860942,Toward a Theory of International Currency,1993,article,391,698,37,0.5601719197707736,last,Finance,Global Financial Crisis and Policies,3,4,2,30
https://openalex.org/A5100405608,Ying Zhang,https://openalex.org/W3044809985,COVID–19’s Impact on Stock Prices Across Different Sectors—An Event Study Based on the Chinese Stock Market,2020,article,641,697,5,0.9196556671449068,middle,Economics and Econometrics,COVID-19 Pandemic Impacts,4,3,2,56
https://openalex.org/A5049042670,Shareen Joshi,https://openalex.org/W2171220845,The price dynamics of common trading strategies,2002,article,486,697,14,0.697274031563845,last,Economics and Econometrics,Complex Systems and Time Series Analysis,2,5,5,36
https://openalex.org/A5061291881,Chen Ying,https://openalex.org/W3176070919,"Digital economy, technological innovation, and green economic efficiency—Empirical evidence from 277 cities in China",2021,article,393,697,28,0.563845050215208,middle,Economics and Econometrics,"Energy, Environment, Economic Growth",4,24,6,281
https://openalex.org/A5111574852,Émile James,https://openalex.org/W1974075073,The Social Costs of Private Enterprise,1952,article,392,697,112,0.5624103299856528,first,Finance,Community Development and Social Impact,2,8,5,74
https://openalex.org/A5003139487,André Torre,https://openalex.org/W2051562170,On the Analytical Dimension of Proximity Dynamics,2000,article,475,696,42,0.6824712643678161,first,Economics and Econometrics,Regional Economics and Spatial Analysis,2,9,5,14
https://openalex.org/A5074296161,Ron Fisher,https://openalex.org/W2887178505,Technological challenges of green innovation and sustainable resource management with large scale data,2018,article,414,696,8,0.5948275862068966,middle,Economics and Econometrics,"Energy, Environment, Economic Growth",3,6,4,280
https://openalex.org/A5044393974,Elena Meschi,https://openalex.org/W2003369261,Trade and Income Inequality in Developing Countries,2008,article,390,696,28,0.5603448275862069,first,"General Economics, Econometrics and Finance",Global trade and economics,2,4,3,26
https://openalex.org/A5110125752,Julie Lewis,https://openalex.org/W2167145975,A National Strategy To Put Accountable Care Into Practice,2010,article,385,696,7,0.5531609195402298,middle,Economics and Econometrics,Healthcare Policy and Management,5,3,3,275
https://openalex.org/A5103367571,Margaret G. Myers,https://openalex.org/W2067313317,"Money, Interest, and Prices: An Integration of Monetary and Value Theory.",1957,article,379,696,23,0.5445402298850575,first,"General Economics, Econometrics and Finance",Economic Theory and Policy,2,11,9,143
https://openalex.org/A5085022805,C. Cindy Fan,https://openalex.org/W2051080400,Industrial Agglomeration and Development: A Survey of Spatial Economic Issues in East Asia and a Statistical Analysis of Chinese Regions,2003,article,379,695,14,0.5453237410071943,first,Economics and Econometrics,Regional Economics and Spatial Analysis,2,8,7,210
https://openalex.org/A5108480427,Paul Woolley,https://openalex.org/W3022061138,An Institutional Theory of Momentum and Reversal,2013,article,356,695,27,0.5122302158273381,last,Finance,Financial Markets and Investment Strategies,2,20,16,216
https://openalex.org/A5071972931,Mauricio Hernández‐Ávila,https://openalex.org/W2108150050,The quest for universal health coverage: achieving social protection for all in Mexico,2012,article,516,694,12,0.7435158501440923,middle,Finance,Healthcare Systems and Reforms,18,3,2,29
https://openalex.org/A5035868994,Mingzhou Ding,https://openalex.org/W2113114335,Estimating Granger Causality from Fourier and Wavelet Transforms of Time Series Data,2008,article,348,694,6,0.5014409221902018,last,Economics and Econometrics,Complex Systems and Time Series Analysis,3,5,5,346
https://openalex.org/A5008655643,Massimo Pivetti,https://openalex.org/W2002819931,Rising household debt: Its causes and macroeconomic implications--a long-period analysis,2008,article,604,693,18,0.8715728715728716,last,Finance,"Housing, Finance, and Neoliberalism",2,11,9,78
https://openalex.org/A5047988825,Sean Meyn,https://openalex.org/W2071983464,The O.D.E. Method for Convergence of Stochastic Approximation and Reinforcement Learning,2000,article,526,693,23,0.759018759018759,last,Finance,Stochastic processes and financial applications,2,3,2,13
https://openalex.org/A5061422075,Alexandros Benos,https://openalex.org/W2011003518,Aggressiveness and survival of overconfident traders,1998,article,423,693,15,0.6103896103896104,first,Finance,Financial Markets and Investment Strategies,1,4,2,17
https://openalex.org/A5059544954,Cristián Geldés,https://openalex.org/W4214861923,How do digital capabilities affect firm performance? The mediating role of technological capabilities in the “new normal”,2022,article,361,693,18,0.5209235209235209,middle,Economics and Econometrics,Economic and Technological Innovation,6,9,6,317
https://openalex.org/A5108552564,Dipak Mazumdar,https://openalex.org/W1995616198,The urban informal sector,1976,article,347,693,27,0.5007215007215007,first,Economics and Econometrics,Taxation and Compliance Studies,1,3,3,80
https://openalex.org/A5114833165,LI Ming-hui,https://openalex.org/W2587471491,Estimating an EQ-5D-5L Value Set for China,2017,article,692,692,4,1.0,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",6,3,0,0
https://openalex.org/A5008662856,Kam‐Fai Chan,https://openalex.org/W2081649978,On the Contrarian Investment Strategy,1988,article,557,692,7,0.8049132947976878,first,Finance,Financial Markets and Investment Strategies,1,3,1,24
https://openalex.org/A5059972358,Francesco Pauli,https://openalex.org/W1993176637,Reassessing the environmental Kuznets curve for CO2 emissions: A robustness exercise,2005,article,596,691,11,0.8625180897250362,last,Economics and Econometrics,"Energy, Environment, Economic Growth",3,4,3,50
https://openalex.org/A5002701997,Neil Leary,https://openalex.org/W2339826024,Effects of global climate change on world agriculture: an interpretive review,1998,article,575,691,9,0.8321273516642547,last,Economics and Econometrics,Climate Change Policy and Economics,4,4,3,20
https://openalex.org/A5108524474,Madhusudan Bhattarai,https://openalex.org/W2019199332,"Institutions and the Environmental Kuznets Curve for Deforestation: A Crosscountry Analysis for Latin America, Africa and Asia",2001,article,549,691,12,0.7945007235890015,first,Economics and Econometrics,"Energy, Environment, Economic Growth",2,4,4,68
https://openalex.org/A5062607431,Octavio Gómez Dantés,https://openalex.org/W2093445223,The World Health Report 1999. Making a Difference,1999,article,559,690,9,0.8101449275362319,first,Economics and Econometrics,HIV/AIDS Impact and Responses,1,3,0,0
https://openalex.org/A5025006075,Arjan Berkelaar,https://openalex.org/W3121690653,Optimal Portfolio Choice under Loss Aversion,2004,article,435,690,15,0.6304347826086957,first,Finance,Financial Markets and Investment Strategies,3,10,9,191
https://openalex.org/A5019548704,Julian Birkinshaw,https://openalex.org/W1990530322,"External Sources of Knowledge, Governance Mode, and R&amp;D Performance",2005,article,419,690,16,0.6072463768115942,last,Economics and Econometrics,Innovation Policy and R&D,2,5,4,153
https://openalex.org/A5012038765,Ann‐Marie Towers,https://openalex.org/W2007173720,Outcomes of social care for adults: developing a preference-weighted measure.,2012,article,412,690,11,0.5971014492753624,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",9,3,2,11
https://openalex.org/A5058434154,Tao Li,https://openalex.org/W3044809985,COVID–19’s Impact on Stock Prices Across Different Sectors—An Event Study Based on the Chinese Stock Market,2020,article,641,689,16,0.93033381712627,last,Economics and Econometrics,COVID-19 Pandemic Impacts,4,9,7,41
https://openalex.org/A5056710716,Kazuo Inaba,https://openalex.org/W3023059212,Does financial inclusion reduce poverty and income inequality in developing countries? A panel data analysis,2020,article,638,689,15,0.9259796806966618,last,Economics and Econometrics,Microfinance and Financial Inclusion,2,5,2,20
https://openalex.org/A5052131475,David Goldreich,https://openalex.org/W3122464274,Investor Sentiment and Pre‐IPO Markets,2006,article,408,689,5,0.5921625544267054,middle,Finance,Financial Markets and Investment Strategies,3,3,3,281
https://openalex.org/A5051540027,Harald J. van Heerde,https://openalex.org/W2024442924,The Impact of a Product-Harm Crisis on Marketing Effectiveness,2007,article,405,689,10,0.5878084179970973,first,Economics and Econometrics,Market Dynamics and Volatility,3,4,3,59
https://openalex.org/A5001725901,Ernesto Dal Bó,https://openalex.org/W2169887110,Strengthening State Capabilities: The Role of Financial Incentives in the Call to Public Service*,2013,article,554,688,15,0.8052325581395349,first,Economics and Econometrics,Fiscal Policy and Economic Growth,3,9,4,132
https://openalex.org/A5076665716,Kenneth W. Abbott,https://openalex.org/W3125936675,The Transnational Regime Complex for Climate Change,2012,article,549,688,9,0.7979651162790697,first,Economics and Econometrics,Climate Change Policy and Economics,1,8,6,139
https://openalex.org/A5057007677,Pablo Ruiz‐Verdú,https://openalex.org/W1988756976,The Relation between Price and Performance in the Mutual Fund Industry,2009,article,486,688,7,0.7063953488372093,last,Finance,Financial Markets and Investment Strategies,2,5,5,198
https://openalex.org/A5036050403,Adrian Ziderman,https://openalex.org/W2000095635,Investment in General Training: The Role of Information and Labour Mobility,1990,article,414,688,24,0.6017441860465116,last,Economics and Econometrics,Fiscal Policy and Economic Growth,2,12,7,70
https://openalex.org/A5038885649,Jacqueline A. French,https://openalex.org/W2061974517,Research design considerations for confirmatory chronic pain clinical trials: IMMPACT recommendations,2010,review,380,688,13,0.5523255813953488,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",39,7,4,229
https://openalex.org/A5069782754,Patrick H. McAllister,https://openalex.org/W1973695731,Resolving the scale efficiency puzzle in banking,1993,article,613,687,10,0.8922852983988355,first,Finance,"Banking stability, regulation, efficiency",2,8,6,55
https://openalex.org/A5078250568,Chris Metcalfe,https://openalex.org/W2588182016,Informing efficient randomised controlled trials: exploration of challenges in developing progression criteria for internal pilot studies,2017,review,550,687,13,0.8005822416302766,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",8,11,7,115
https://openalex.org/A5053333777,Will Sanders,https://openalex.org/W2085141548,BEHAVIORAL RESPONSES OF CEOs TO STOCK OWNERSHIP AND STOCK OPTION PAY.,2001,article,539,687,18,0.784570596797671,first,Finance,Financial Markets and Investment Strategies,1,8,6,86
https://openalex.org/A5041223762,Tatsushi Oka,https://openalex.org/W2131375261,The cross-quantilogram: Measuring quantile dependence and testing directional predictability between time series,2016,article,510,687,22,0.74235807860262,middle,Finance,Financial Risk and Volatility Modeling,4,7,5,130
https://openalex.org/A5072140882,Cuong Tat Nguyen,https://openalex.org/W4281387590,Measuring the availability of human resources for health and its relationship to universal health coverage for 204 countries and territories from 1990 to 2019: a systematic analysis for the Global Burden of Disease Study 2019,2022,article,406,687,6,0.5909752547307132,middle,Finance,Healthcare Systems and Reforms,186,3,3,267
https://openalex.org/A5077032364,Brandt Stevens,https://openalex.org/W1557230309,International Equity and Differentiation in Global Warming Policy,1998,article,393,687,9,0.5720524017467249,middle,Economics and Econometrics,Climate Change Policy and Economics,4,4,2,176
https://openalex.org/A5062371859,Edward M. Watts,https://openalex.org/W3021841362,Where's the greenium?,2020,article,393,687,19,0.5720524017467249,last,Finance,Financial Markets and Investment Strategies,2,7,3,35
https://openalex.org/A5070106790,Dan Zheng,https://openalex.org/W2520814338,Multiple environmental policies and pollution haven hypothesis: Evidence from China's polluting industries,2016,article,363,687,11,0.5283842794759825,first,Economics and Econometrics,"Energy, Environment, Economic Growth",2,4,2,49
https://openalex.org/A5111738392,Dominique Dubois,https://openalex.org/W2094101973,"Incorporating the Patient's Perspective into Drug Development and Communication: An Ad Hoc Task Force Report of the Patient-Reported Outcomes (PRO) Harmonization Group Meeting at the Food and Drug Administration, February 16, 2001",2003,article,522,686,8,0.760932944606414,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",7,3,3,95
https://openalex.org/A5032497780,Evis Këllezi,https://openalex.org/W2078136871,An Application of Extreme Value Theory for Measuring Financial Risk,2006,article,420,686,12,0.6122448979591837,last,Finance,Financial Risk and Volatility Modeling,2,8,5,218
https://openalex.org/A5110755146,Jack H. Knott,https://openalex.org/W2056838509,"Who Controls the Bureaucracy?: Presidential Power, Congressional Dominance, Legal Constraints, and Bureaucratic Autonomy in a Model of Multi-Institutional Policy-Making",1996,article,404,686,12,0.5889212827988338,last,Economics and Econometrics,Legal and Constitutional Studies,2,6,6,241
https://openalex.org/A5032745634,Fredrik Wilhelmsson,https://openalex.org/W2172054547,Estimating the gravity model without gravity using panel data,2009,article,362,686,10,0.5276967930029155,last,"General Economics, Econometrics and Finance",Global trade and economics,2,3,3,116
https://openalex.org/A5007530765,Jaakko Heikkilä,https://openalex.org/W2740725995,Socio‐economic impact classification of alien taxa (<scp>SEICAT</scp>),2017,article,352,686,10,0.5131195335276968,middle,Economics and Econometrics,Economic and Environmental Valuation,22,9,6,334
https://openalex.org/A5089159541,David Newhouse,https://openalex.org/W2125826975,Self-Employment in the Developing World,2013,article,378,684,29,0.5526315789473685,last,Economics and Econometrics,Taxation and Compliance Studies,2,13,6,140
https://openalex.org/A5101888674,Elizabeth M. Russell,https://openalex.org/W1983122360,Eliciting public preferences for healthcare: a systematic review of techniques,2001,review,639,683,9,0.9355783308931186,middle,Economics and Econometrics,Economic and Environmental Valuation,8,4,3,43
https://openalex.org/A5024925505,Carlos Eduardo Soares Gonçalves,https://openalex.org/W2051021291,Inflation targeting in emerging economies: What do the data say?,2006,article,458,683,28,0.6705710102489019,first,"General Economics, Econometrics and Finance",Monetary Policy and Economic Impact,2,3,0,0
https://openalex.org/A5033110954,Vishal Chandr Jaunky,https://openalex.org/W2013688776,The CO 2 emissions-income nexus: Evidence from rich countries,2011,article,427,683,19,0.6251830161054173,first,Economics and Econometrics,"Energy, Environment, Economic Growth",1,6,5,15
https://openalex.org/A5109214404,E. Wesley F. Peterson,https://openalex.org/W2763071442,The Role of Population in Economic Growth,2017,article,382,683,45,0.5592972181551976,first,Economics and Econometrics,Economic Growth and Productivity,1,41,26,296
https://openalex.org/A5112712778,Robert Κ. Merton,https://openalex.org/W2004434228,On the Shoulders of Giants: A Shandean Postscript.,1966,article,408,682,28,0.5982404692082112,last,Economics and Econometrics,Ayn Rand and Brontë studies,2,20,10,200
https://openalex.org/A5033845188,Siamak Javadi,https://openalex.org/W3175630919,The impact of climate change on the cost of bank loans,2021,article,477,681,18,0.7004405286343612,first,Economics and Econometrics,Housing Market and Economics,2,11,9,186
https://openalex.org/A5046938350,Qaiser Munir,https://openalex.org/W2986668512,"CO2 emissions, energy consumption and economic growth in the ASEAN-5 countries: A cross-sectional dependence approach",2019,article,411,681,36,0.6035242290748899,first,Economics and Econometrics,"Energy, Environment, Economic Growth",3,23,16,243
https://openalex.org/A5036038698,Magnus Klofsten,https://openalex.org/W1530377467,Comparing Academic Entrepreneurship in Europe – The Case of Sweden and Ireland,2000,article,570,680,17,0.8382352941176471,first,Economics and Econometrics,Economic Development and Regional Competitiveness,2,3,3,45
https://openalex.org/A5085611578,Julia L. Hansen,https://openalex.org/W2091639395,Pricing Residential Amenities: The Value of a View,1998,article,492,680,9,0.7235294117647059,middle,Economics and Econometrics,Housing Market and Economics,4,3,3,95
https://openalex.org/A5014659308,Dennis P. Andrulis,https://openalex.org/W2091346218,Access to Care Is the Centerpiece in the Elimination of Socioeconomic Disparities in Health,1998,review,419,680,17,0.6161764705882353,first,Economics and Econometrics,Healthcare Policy and Management,1,5,4,42
https://openalex.org/A5002210806,Giuseppe Ammendola,https://openalex.org/W1537028837,"Innovation and Its Discontents: How Our Broken Patent System Is Endangering Innovation and Progress, and What to Do About It",2005,article,504,679,15,0.7422680412371134,first,Economics and Econometrics,Innovation Policy and R&D,1,5,2,170
https://openalex.org/A5030027972,Lynn Wu,https://openalex.org/W3144307509,The Robot Revolution: Managerial and Employment Consequences for Firms,2021,article,356,679,7,0.524300441826215,last,Economics and Econometrics,Firm Innovation and Growth,3,4,4,317
https://openalex.org/A5061324770,Mohammed El-Sakka,https://openalex.org/W1986959413,Energy use and output growth in Canada: a multivariate cointegration analysis,2003,article,618,678,7,0.911504424778761,last,Economics and Econometrics,"Energy, Environment, Economic Growth",2,3,2,31
https://openalex.org/A5110233744,Eike Christian Brechmann,https://openalex.org/W1895429286,Modeling Dependence with C- and D-Vine Copulas: The<i>R</i>Package<b>CDVine</b>,2013,article,466,678,12,0.6873156342182891,first,Finance,Financial Risk and Volatility Modeling,2,3,3,31
https://openalex.org/A5038508194,Supriya G. Mohile,https://openalex.org/W3091199432,Older adult participation in cancer clinical trials: A systematic review of barriers and interventions,2020,review,463,678,17,0.6828908554572272,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",18,4,3,23
https://openalex.org/A5053988551,Moritz U. G. Kraemer,https://openalex.org/W4288034315,The Huanan Seafood Wholesale Market in Wuhan was the early epicenter of the COVID-19 pandemic,2022,article,418,678,16,0.616519174041298,middle,Economics and Econometrics,COVID-19 Pandemic Impacts,18,10,6,107
https://openalex.org/A5027878704,Carl Heneghan,https://openalex.org/W2597385103,Why clinical trial outcomes fail to translate into benefits for patients,2017,article,412,678,14,0.6076696165191741,first,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",3,3,2,138
https://openalex.org/A5109204964,Julie Vose,https://openalex.org/W2413636075,Updating the American Society of Clinical Oncology Value Framework: Revisions and Reflections in Response to Comments Received,2016,article,646,677,6,0.9542097488921714,middle,Economics and Econometrics,Economic and Financial Impacts of Cancer,23,3,1,22
https://openalex.org/A5084494084,Jean S. Kutner,https://openalex.org/W2171541729,"Safety and Benefit of Discontinuing Statin Therapy in the Setting of Advanced, Life-Limiting Illness",2015,article,487,677,14,0.7193500738552437,first,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",30,9,8,150
https://openalex.org/A5110823182,Samuel L. Stover,https://openalex.org/W1526712929,Causes of death during the first 12 years after spinal cord injury.,1993,article,403,677,4,0.5952732644017725,last,Economics and Econometrics,"Economic, Social, and Health Studies",3,3,3,274
https://openalex.org/A5003681011,Luc Christiaensen,https://openalex.org/W2160876063,Poverty Reduction During the Rural–Urban Transformation – The Role of the Missing Middle,2013,article,347,677,20,0.5125553914327917,first,Economics and Econometrics,Regional Economics and Spatial Analysis,2,11,4,49
https://openalex.org/A5108632433,Jean‐Laurent Rosenthal,https://openalex.org/W2419131687,Explorations in Economic History,2011,article,339,677,43,0.5007385524372231,last,Economics and Econometrics,Historical Economic and Social Studies,2,32,16,270
https://openalex.org/A5108286175,Marlene H. Frost,https://openalex.org/W2117950733,What Is Sufficient Evidence for the Reliability and Validity of Patient-Reported Outcome Measures?,2007,article,558,676,6,0.8254437869822485,first,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",5,4,3,72
https://openalex.org/A5008707886,Sidney Alexander,https://openalex.org/W2027479614,Effects of a Devaluation on a Trade Balance,1952,article,475,676,12,0.7026627218934911,first,"General Economics, Econometrics and Finance",Global trade and economics,1,7,6,132
https://openalex.org/A5108251084,J. L. Lions,https://openalex.org/W2040211481,New formulations of the primitive equations of atmosphere and applications,1992,article,467,676,7,0.6908284023668639,first,Economics and Econometrics,Complex Systems and Time Series Analysis,3,3,2,186
https://openalex.org/A5028514075,Jayjit Roy,https://openalex.org/W2169853710,Empirical Tests of the Pollution Haven Hypothesis When Environmental Regulation is Endogenous,2015,article,405,676,16,0.599112426035503,last,Economics and Econometrics,"Energy, Environment, Economic Growth",2,6,5,111
https://openalex.org/A5041643822,Arindam Nandi,https://openalex.org/W4286696753,Global and regional projections of the economic burden of Alzheimer's disease and related dementias from 2019 to 2050: A value of statistical life approach,2022,article,345,676,13,0.5103550295857988,first,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",7,8,8,195
https://openalex.org/A5100364708,Zhao Liu,https://openalex.org/W2031729134,"The impact of economic growth, industrial structure and urbanization on carbon emission intensity in China",2014,article,561,675,10,0.8311111111111111,middle,Economics and Econometrics,"Energy, Environment, Economic Growth",4,4,0,0
https://openalex.org/A5026632683,A. Cecile J.W. Janssens,https://openalex.org/W2157026796,Interpreting Incremental Value of Markers Added to Risk Prediction Models,2012,article,494,675,14,0.7318518518518519,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",5,7,5,110
https://openalex.org/A5035340608,Clive Southey,https://openalex.org/W1547558188,"The Borrower's Curse: Optimism, Finance and Entrepreneurship",1996,article,409,675,11,0.605925925925926,last,Economics and Econometrics,Economic theories and models,2,8,5,260
https://openalex.org/A5033167261,Ernest Liu,https://openalex.org/W2617043938,Industrial Policies in Production Networks*,2019,article,380,675,27,0.562962962962963,first,"General Economics, Econometrics and Finance",Global trade and economics,1,3,3,19
https://openalex.org/A5049214900,Claude Martini,https://openalex.org/W2006080424,A theoretical framework for the pricing of contingent claims in the presence of model uncertainty,2006,article,354,675,49,0.5244444444444445,last,Finance,Stochastic processes and financial applications,2,12,10,64
https://openalex.org/A5087305384,Toan Luu Duc Huynh,https://openalex.org/W4283077063,Climate policy uncertainty and world renewable energy index volatility forecasting,2022,article,347,675,19,0.5140740740740741,last,Economics and Econometrics,Market Dynamics and Volatility,4,6,4,81
https://openalex.org/A5036981172,Melville H. Watkins,https://openalex.org/W2115643869,A Staple Theory of Economic Growth,1963,article,623,674,9,0.9243323442136498,first,Economics and Econometrics,Historical Economic and Social Studies,1,3,2,12
https://openalex.org/A5038214269,Mark Rodgers,https://openalex.org/W2171111655,A checklist designed to aid consistency and reproducibility of GRADE assessments: development and pilot validation,2014,article,594,674,8,0.8813056379821959,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",10,6,1,80
https://openalex.org/A5044811976,Carolyn A. Miller,https://openalex.org/W2034563483,Within Our Reach: Breaking the Cycle of Disadvantage,1989,article,583,674,5,0.8649851632047477,first,Economics and Econometrics,Economic Theory and Institutions,3,4,4,91
https://openalex.org/A5050917895,Francis Narin,https://openalex.org/W2158374033,Science and Technology as Predictors of Stock Performance,1999,article,530,674,7,0.7863501483679525,last,Economics and Econometrics,Innovation Policy and R&D,3,4,4,101
https://openalex.org/A5042523440,Sheng Zhou,https://openalex.org/W3153296559,Assessing China’s efforts to pursue the 1.5°C warming limit,2021,article,480,674,7,0.712166172106825,middle,Economics and Econometrics,Climate Change Policy and Economics,14,4,4,77
https://openalex.org/A5055306066,Matthew T. Heberling,https://openalex.org/W2788704280,Factors Influencing Farmers’ Adoption of Best Management Practices: A Review and Synthesis,2018,review,453,674,19,0.672106824925816,last,Economics and Econometrics,Economic and Environmental Valuation,3,10,8,157
https://openalex.org/A5036992549,Eva Lövbrand,https://openalex.org/W2618691436,Non-state actors in global climate governance: from Copenhagen to Paris and beyond,2017,article,393,674,14,0.5830860534124629,last,Economics and Econometrics,Climate Change Policy and Economics,4,11,5,258
https://openalex.org/A5066148256,Qinghua Huang,https://openalex.org/W3036654252,Quantity or quality? The impacts of environmental regulation on firms’ innovation–Quasi-natural experiment based on China's carbon emissions trading pilot,2020,article,382,674,18,0.5667655786350149,last,Economics and Econometrics,"Energy, Environment, Economic Growth",3,12,7,170
https://openalex.org/A5062251126,Andrew MacIntyre,https://openalex.org/W2152864411,The Rule of Law and Economic Development,2008,article,357,674,7,0.5296735905044511,middle,Economics and Econometrics,"Law, Economics, and Judicial Systems",3,4,3,303
https://openalex.org/A5062645235,Phillip Areeda,https://openalex.org/W4241798874,Predatory Pricing and Related Practices under Section 2 of the Sherman Act,1975,article,339,674,21,0.5029673590504451,first,Economics and Econometrics,Merger and Competition Analysis,2,3,2,38
https://openalex.org/A5051338647,Shiva S. Makki,https://openalex.org/W2106345821,Impact of Foreign Direct Investment and Trade on Economic Growth: Evidence from Developing Countries,2004,article,477,673,10,0.7087667161961367,first,"General Economics, Econometrics and Finance",Global trade and economics,2,7,6,117
https://openalex.org/A5065248343,Hossein Samiei,https://openalex.org/W2724430844,International Evidence on the Determinants of Private Saving,1998,article,423,673,37,0.6285289747399703,last,Economics and Econometrics,Fiscal Policy and Economic Growth,3,24,19,193
https://openalex.org/A5068259553,Moinul Islam,https://openalex.org/W3000144517,Linking international trade and foreign direct investment to CO2 emissions: Any differences between developed and developing countries?,2020,article,421,673,12,0.62555720653789,middle,Economics and Econometrics,"Energy, Environment, Economic Growth",3,3,2,10
https://openalex.org/A5066736199,Giulio Guarini,https://openalex.org/W2792569820,"Green patents, regulatory policies and research network policies",2018,article,377,673,47,0.5601783060921248,middle,Economics and Econometrics,"Energy, Environment, Economic Growth",3,24,15,231
https://openalex.org/A5058898950,Andreas Weber,https://openalex.org/W3149313779,Climate Change and Long-Run Discount Rates: Evidence from Real Estate,2021,article,377,673,5,0.5601783060921248,last,Economics and Econometrics,Housing Market and Economics,5,4,4,296
https://openalex.org/A5111822494,Aldo Barba,https://openalex.org/W2002819931,Rising household debt: Its causes and macroeconomic implications--a long-period analysis,2008,article,604,672,21,0.8988095238095238,first,Finance,"Housing, Finance, and Neoliberalism",2,6,4,26
